round_number	emotion	text_id	timestamp	prolific_id	anger	boredom	disgust	fear	guilt	joy	pride	relief	sadness	shame	surprise	trust	generated_text	hidden_emo_text	event_duration	emotion_duration	intensity	confidence	suddenness	familiarity	predict_event	pleasantness	unpleasantness	goal_relevance	chance_responsblt	self_responsblt	other_responsblt	predict_conseq	goal_support	urgency	self_control	other_control	chance_control	accept_conseq	standards	social_norms	attention	not_consider	effort	previous_participation	age	gender	education	ethnicity	extravert	critical	dependable	anxious	open	quiet	sympathetic	disorganized	calm	conventional	did_you_lie?	original_demographics
round-4	sadness	41470	2021/09/20 12:01:28 am EET	15ee2cd0dbf7b0f8a4214b1f8283878e	1	2	2	1	1	1	1	1	1	1	1	2	A person I thought was a friend betrayed me very badly and I abruptly had to stop all contact with them.	A person I thought was a friend betrayed me very badly and I abruptly had to stop all contact with them.	weeks	weeks	5	5	5	1	1	1	5	5	1	2	5	5	1	5	2	5	1	1	5	5	5	3	5	No, I participated before and answered the next set of questions.	36	Female	Graduate degree (MA/MSc/MPhil/other)	European	3.0	1.0	5.0	7.0	4.0	6.0	4.0	4.0	3.0	2.0	--	COPIED FROM: text id 462
round-4	sadness	41471	2021/09/20 12:05:08 am EET	82246ac3998389eb0da5d5e0736ee969	1	3	1	1	1	1	1	1	1	1	1	1	My Dad died suddenly.	My Dad died suddenly.	minutes	weeks	5	5	5	1	1	1	5	5	5	1	1	1	1	5	1	1	5	1	3	1	5	4	5	No, I participated before and answered the next set of questions.	48	Female	High school	European	2.0	1.0	7.0	5.0	4.0	6.0	7.0	2.0	3.0	2.0	--	COPIED FROM: text id 472
round-4	sadness	41473	2021/09/20 12:09:47 am EET	43d8d88220fd31e8cec0b53d663fcc6b	1	1	1	1	1	1	1	1	1	1	1	1	I felt sadness when my cat died because it was unexpected and I loved her	I felt ... when my cat died because it was unexpected and I loved her	minutes	weeks	4	4	5	2	4	1	5	3	4	1	1	4	1	2	2	2	4	2	1	1	1	4	2	No, I participated before and answered the next set of questions.	33	Female	Graduate degree (MA/MSc/MPhil/other)	European	6.0	5.0	7.0	3.0	5.0	5.0	5.0	2.0	7.0	3.0	--	COPIED FROM: text id 41866
round-4	sadness	41474	2021/09/20 12:26:20 am EET	5169f7b9ce9906cb54f39bf9777e7a38	1	4	1	1	1	1	1	1	2	1	2	1	I wasn't invited to my close friends wedding	I wasn't invited to my close friends wedding	minutes	days	5	5	5	1	1	1	5	4	3	1	5	4	5	3	1	5	3	3	3	3	4	1	5	No, I participated before and answered the next set of questions.	24	Male	High school	South Asian	5.0	7.0	7.0	7.0	2.0	6.0	4.0	3.0	4.0	4.0	--	COPIED FROM: text id 4188
round-4	sadness	41475	2021/09/20 12:41:44 am EET	ace55af64374ab4b57bffd1554bff578	1	1	1	1	1	5	1	5	1	1	3	5	I got suddenly sick	I got suddenly sick	weeks	weeks	5	4	5	1	1	1	5	3	2	1	5	1	4	5	3	2	1	5	5	5	5	4	5	Yes, first time, I will answer the following questions.	39	Male	Graduate degree (MA/MSc/MPhil/other)	Hispanic/Latino	7.0	1.0	4.0	2.0	6.0	6.0	6.0	1.0	4.0	2.0	--	ORIGINAL
round-4	sadness	41476	2021/09/20 12:43:02 am EET	112f7a6fc629ad732858c9d80440ee13	1	1	1	1	1	1	1	1	1	1	1	1	I felt sadness when I finally bought a weighing scales and I realised how much weight I had put on. There is something about seeing it on the scales in front of you, no escaping what it is saying. I was so sad that day and still no really. Weight is a vicious cycle, you are sad because you are overweight yet eat because you are sad.	I felt ... when I finally bought a weighing scales and I realised how much weight I had put on. There is something about seeing it on the scales in front of you, no escaping what it is saying. I was so ... that day and still no really. Weight is a vicious cycle, you are ... because you are overweight yet eat because you are ....	weeks	weeks	4	5	1	2	3	1	4	4	1	5	1	4	1	4	1	1	1	2	1	1	1	4	2	No, I participated before and answered the next set of questions.	33	Female	High school	European	7.0	5.0	6.0	2.0	7.0	1.0	5.0	2.0	6.0	2.0	--	COPIED FROM REJECTED: text id 477
round-4	sadness	41477	2021/09/20 12:58:42 am EET	cbc314a699457bb6b33270f2d8c06142	2	3	1	2	2	1	1	1	3	2	1	1	My parents got a divorce	My parents got a divorce	weeks	weeks	5	5	5	1	1	1	5	5	1	1	5	2	1	3	1	5	1	1	5	4	4	5	5	No, I participated before and answered the next set of questions.	27	Female	High school	White	1.0	6.0	3.0	7.0	5.0	7.0	7.0	6.0	2.0	3.0	--	COPIED FROM: text id 493
round-4	sadness	41479	2021/09/20 1:07:20 am EET	a58f95b5afd380c122fcfaf889f2ffda	1	1	1	1	1	2	1	1	1	1	1	1	I felt sadness when my sister's dog passed away.	I felt ... when my sister's dog passed away.	hours	weeks	5	5	5	3	2	1	5	2	5	1	1	3	1	5	1	1	5	2	3	1	4	3	4	No, I participated before and answered the next set of questions.	23	Female	Graduate degree (MA/MSc/MPhil/other)	North American	5.0	3.0	7.0	5.0	5.0	5.0	7.0	2.0	5.0	2.0	--	COPIED FROM: text id 41925
round-4	sadness	41481	2021/09/20 1:14:50 am EET	7b127119b469019d03283e38449b2045	1	3	1	1	1	3	3	1	1	1	1	1	i felt sadness when i lost my first dog, it was sad because i had grown up with the dog since a child it was apart of my family.	i felt ... when i lost my first dog, it was ... because i had grown up with the dog since a child it was apart of my family.	minutes	weeks	5	5	5	1	1	1	5	5	5	1	1	5	1	5	1	1	5	1	4	1	5	5	5	No, I participated before and answered the next set of questions.	19	Female	Undergraduate degree (BA/BSc/other)	Middle Eastern	6.0	4.0	7.0	3.0	7.0	4.0	7.0	1.0	3.0	6.0	--	COPIED FROM: text id 4938
round-4	sadness	41482	2021/09/20 1:22:24 am EET	26fcb55cf9a169131b1c3473ef050517	1	2	1	4	2	1	1	3	2	1	1	1	I felt sadness when I realized I will have to quit my job, which I was previously quite proud of having.	I felt ... when I realized I will have to quit my job, which I was previously quite proud of having.	hours	hours	4	5	2	1	3	1	4	5	2	3	4	4	2	1	4	4	2	3	4	3	3	2	4	Yes, first time, I will answer the following questions.	32	Male	Undergraduate degree (BA/BSc/other)	North American	2.0	5.0	5.0	6.0	5.0	7.0	6.0	2.0	5.0	3.0	--	ORIGINAL
round-4	sadness	41483	2021/09/20 1:25:32 am EET	388530ce0a122fbed145773701f3fa74	1	4	1	1	1	1	1	1	1	1	1	3	I felt sadness when my cousin passed away, because she was a close friend of mine.	I felt ... when my cousin passed away, because she was a close friend of mine.	weeks	weeks	5	5	5	4	4	1	5	5	5	1	1	4	1	5	1	1	5	4	2	1	5	5	5	No, I participated before and answered the next set of questions.	23	Male	High school	Hispanic/Latino	1.0	6.0	7.0	3.0	1.0	6.0	3.0	3.0	6.0	2.0	--	COPIED FROM: text id 41834
round-4	sadness	41484	2021/09/20 1:31:55 am EET	d6bfb552f0707e92b2892080a1c5a9ca	1	3	1	1	1	2	1	1	1	1	1	1	"My ex wife (who I divorced) would not take me back after I begged her to.  I realized I made a huge mistake and tried to explain how badly I messed up and how I realized how I was the one who was the problem in the relationship and that I would change and begged and pleaded with her, but she would not take me back.  She was ""in love"" with someone else after being together with him for 2 months (we were together for almost 11 years)."	"My ex wife (who I divorced) would not take me back after I begged her to.  I realized I made a huge mistake and tried to explain how badly I messed up and how I realized how I was the one who was the problem in the relationship and that I would change and begged and pleaded with her, but she would not take me back.  She was ""in love"" with someone else after being together with him for 2 months (we were together for almost 11 years)."	weeks	weeks	5	5	1	5	2	1	5	5	1	5	1	1	1	1	2	5	1	1	1	1	5	1	5	No, I participated before and answered the next set of questions.	36	Male	Undergraduate degree (BA/BSc/other)	North American	1.0	6.0	5.0	4.0	4.0	7.0	2.0	1.0	2.0	5.0	--	COPIED FROM: text id 41413
round-4	sadness	41485	2021/09/20 1:35:43 am EET	cf1c86514ac52e02db90b4720dc16aa3	1	2	1	1	1	1	1	2	2	1	1	2	I felt sadness when my mom told me she has cancer while I was away from home was not able to be there to support her or be near her.	I felt ... when my mom told me she has cancer while I was away from home was not able to be there to support her or be near her.	minutes	weeks	5	5	5	1	2	1	5	5	4	1	2	2	1	4	1	4	5	1	5	1	5	4	5	Yes, first time, I will answer the following questions.	23	Female	Graduate degree (MA/MSc/MPhil/other)	North American	3.0	5.0	7.0	7.0	6.0	6.0	6.0	2.0	5.0	2.0	--	ORIGINAL
round-4	sadness	41486	2021/09/20 1:46:27 am EET	2606bcbe3565f6d0fadfa31ac6ef7d31	1	1	1	1	1	2	1	2	3	1	4	2	I felt sadness when my Grandma passed away when I was at a young age	I felt ... when my Grandma passed away when I was at a young age	seconds	weeks	5	5	5	1	1	1	5	4	2	1	1	4	1	1	1	4	5	2	1	1	1	3	3	No, I participated before and answered the next set of questions.	21	Male	High school	European	5.0	2.0	4.0	6.0	7.0	7.0	7.0	2.0	4.0	2.0	--	COPIED FROM: text id 41907
round-4	sadness	41487	2021/09/20 1:48:26 am EET	c7972fe87baaad12d1bb739fd0b9bbb2	1	3	1	2	2	3	3	3	3	3	1	1	I felt sadness when my younger sister called me crying that dad wouldn't answer her calls after he walked out on her and mom, because I felt as if I needed to be there to comfort her and I as well needed somebody to comfort me and I was hiding my own emotions about the situation.	I felt ... when my younger sister called me crying that dad wouldn't answer her calls after he walked out on her and mom, because I felt as if I needed to be there to comfort her and I as well needed somebody to comfort me and I was hiding my own emotions about the situation.	minutes	days	5	5	4	3	2	1	5	2	2	1	5	3	1	5	3	4	4	1	3	4	2	4	5	No, I participated before and answered the next set of questions.	18	Gender Variant/Non-Conforming	Undergraduate degree (BA/BSc/other)	Hispanic/Latino	5.0	7.0	7.0	7.0	4.0	6.0	3.0	5.0	1.0	7.0	--	COPIED FROM: text id 41201
round-4	sadness	41489	2021/09/20 1:59:40 am EET	77803cb1f177437419fb3ab522a818c0	1	3	1	1	1	1	1	1	2	1	1	1	I felt sadness when my parents dropped me off at my new apartment	I felt ... when my parents dropped me off at my new apartment	hours	days	4	5	1	1	1	3	3	5	1	4	1	5	4	5	3	3	1	4	1	1	5	1	5	No, I participated before and answered the next set of questions.	19	Female	High school	European	3.0	1.0	5.0	6.0	3.0	6.0	5.0	2.0	4.0	1.0	--	COPIED FROM: text id 41301
round-4	sadness	41451	2021/09/20 12:08:44 am EET	6f0101c3af4979061d05736f54d20612	1	2	1	1	1	2	1	1	1	1	1	1	I had to put my dog to sleep.	I had to put my dog to sleep.	hours	weeks	5	5	2	1	5	1	5	4	1	4	4	5	1	3	3	4	4	1	2	2	4	4	5	No, I participated before and answered the next set of questions.	22	Female	Undergraduate degree (BA/BSc/other)	European	5.0	6.0	6.0	5.0	6.0	2.0	5.0	2.0	3.0	4.0	--	COPIED FROM: text id 434
round-4	sadness	41453	2021/09/20 12:23:27 am EET	f7a7ff103eb75f0ef7b4d053a2115aef	3	5	1	1	2	3	4	4	3	1	1	2	A close colleague was leaving to work elsewhere.	A close colleague was leaving to work elsewhere.	days	hours	2	5	4	3	1	2	3	4	1	1	4	4	2	3	1	5	3	4	1	1	3	2	2	No, I participated before and answered the next set of questions.	24	Female	Secondary education	European	1.0	2.0	6.0	3.0	6.0	6.0	7.0	2.0	5.0	4.0	--	COPIED FROM: text id 4243
round-4	sadness	41456	2021/09/20 12:52:17 am EET	1b68161f1d49dd516b0a97e6340032d7	2	2	2	2	2	4	4	3	2	1	4	3	I felt SADNESS when I had to break up with this guy I was falling in love with because I could tell he wasn't feeling the same way and I needed him to be feeling and thinking about me and he wasn't.	I felt ... when I had to break up with this guy I was falling in love with because I could tell he wasn't feeling the same way and I needed him to be feeling and thinking about me and he wasn't.	minutes	weeks	5	5	2	2	2	2	4	4	1	5	4	2	1	3	4	4	1	2	1	1	4	3	4	No, I participated before and answered the next set of questions.	25	Female	Undergraduate degree (BA/BSc/other)	North American	5.0	7.0	6.0	4.0	5.0	3.0	3.0	2.0	4.0	2.0	--	COPIED FROM: text id 4397
round-4	sadness	41457	2021/09/20 12:55:30 am EET	4347b33ddc2a169a5b19244fb4e3f04e	1	2	1	1	1	3	2	2	2	1	1	3	I felt sadness when I saw the negative pregnancy test because I knew I would then have to start IVF as the next step.	I felt ... when I saw the negative pregnancy test because I knew I would then have to start IVF as the next step.	seconds	weeks	4	5	1	5	4	2	4	5	4	4	1	4	2	5	1	1	2	2	3	1	5	2	4	Yes, first time, I will answer the following questions.	37	Female	Graduate degree (MA/MSc/MPhil/other)	European	5.0	2.0	6.0	6.0	3.0	5.0	7.0	3.0	5.0	2.0	--	ORIGINAL
round-4	sadness	41458	2021/09/20 1:03:37 am EET	ed3a797dc5ca4ffae93cc63a79b07654	2	4	1	1	3	1	1	1	4	1	1	1	I was rejected by someone I liked.	I was rejected by someone I liked.	weeks	weeks	4	4	5	5	3	1	5	3	1	1	5	3	3	4	1	4	4	1	3	1	5	1	5	Yes, first time, I will answer the following questions.	46	Female	High school	European	6.0	4.0	3.0	5.0	7.0	1.0	7.0	5.0	6.0	1.0	--	ORIGINAL
round-4	sadness	41459	2021/09/20 1:09:06 am EET	055520be61515180d53ea1c91d8083f2	1	3	1	1	1	1	1	1	1	1	1	1	My child was ill	My child was ill	days	days	5	5	5	1	2	1	5	3	5	1	1	3	2	5	4	1	5	5	5	1	1	2	4	No, I participated before and answered the next set of questions.	31	Female	Undergraduate degree (BA/BSc/other)	European	5.0	6.0	6.0	6.0	6.0	6.0	7.0	2.0	4.0	3.0	--	COPIED FROM: text id 4274
round-4	sadness	41460	2021/09/20 1:11:39 am EET	1ae70ca62bcbcc0ef3d4eb3fc89fd0f0	1	2	1	1	1	2	1	1	2	1	1	3	I felt sadness when I had a night out planned and friends cancelled. I was sad as they knew how much this meant to me and they cancelled at the last minute, to which I then saw them out elsewhere.	I felt ... when I had a night out planned and friends cancelled. I was ... as they knew how much this meant to me and they cancelled at the last minute, to which I then saw them out elsewhere.	hours	hours	3	4	3	2	2	1	4	2	2	2	5	2	3	2	2	5	1	2	2	1	3	3	2	No, I participated before and answered the next set of questions.	23	Male	High school	European	5.0	3.0	7.0	5.0	6.0	3.0	6.0	2.0	5.0	2.0	--	COPIED FROM: text id 4396
round-4	sadness	41462	2021/09/20 1:21:38 am EET	af32fd6b09ee9c483ca592f7b205430d	3	4	2	2	3	1	1	3	4	3	1	1	my dad was diagnosed with Alzheimer's (he was only 50) when i was still in school. i knew that i was losing my dad in front of me and was beginning to have to mourn his loss while he was still alive. my parents had also began legally divorcing/separating so i knew that i wouldn't get to spend much time around him.	my dad was diagnosed with Alzheimer's (he was only 50) when i was still in school. i knew that i was losing my dad in front of me and was beginning to have to mourn his loss while he was still alive. my parents had also began legally divorcing/separating so i knew that i wouldn't get to spend much time around him.	weeks	weeks	5	5	1	1	5	1	5	5	5	1	1	4	1	2	1	1	5	1	3	1	5	2	5	No, I participated before and answered the next set of questions.	22	Female	Graduate degree (MA/MSc/MPhil/other)	European	5.0	6.0	7.0	5.0	7.0	3.0	7.0	2.0	1.0	4.0	--	COPIED FROM: text id 41900
round-4	sadness	41463	2021/09/20 1:28:23 am EET	31ae1c8273ef289096924c925774568e	1	1	1	1	1	1	1	1	1	1	1	1	"I felt sadness when I watched the trailer to ""The Farewell""."	"I felt ... when I watched the trailer to ""The Farewell""."	minutes	seconds	4	5	4	5	5	5	1	3	3	3	2	5	2	1	1	1	4	5	1	1	4	1	1	No, I participated before and answered the next set of questions.	18	Female	High school	southeast Asian	2.0	5.0	6.0	6.0	6.0	7.0	6.0	2.0	6.0	6.0	--	COPIED FROM: text id 41653
round-4	sadness	41464	2021/09/20 1:47:05 am EET	14366586d6b6f0e68b7804df82efded5	1	2	1	1	1	2	1	1	1	1	1	1	my grandma died.	my grandma died.	minutes	weeks	5	4	3	2	4	1	5	2	5	1	1	2	1	4	1	1	5	2	1	1	3	2	4	No, I participated before and answered the next set of questions.	19	Male	High school	Australian/New Zealander	4.0	3.0	5.0	3.0	5.0	6.0	5.0	3.0	6.0	2.0	--	COPIED FROM: text id 4530
round-4	sadness	41465	2021/09/20 2:05:30 am EET	76ddb9a0e1e4f23bb4e9b0e3d5659a54	2	3	2	2	2	2	3	2	2	2	2	2	My nan lost her fight and passed away	My nan lost her fight and passed away	days	weeks	5	5	5	1	1	1	5	5	5	1	1	1	1	5	1	1	5	2	5	5	5	5	5	No, I participated before and answered the next set of questions.	28	Female	High school	European	6.0	5.0	6.0	4.0	5.0	4.0	6.0	5.0	4.0	5.0	--	COPIED FROM REJECTED: text id 41842
round-4	sadness	41466	2021/09/20 2:05:35 am EET	89571a55c88b97dc64fd6a85a4e60ad1	1	1	1	2	1	1	2	3	1	2	2	1	i lost my grand mother to corona virus	i lost my grand mother to corona virus	minutes	weeks	5	5	5	4	3	1	5	3	3	1	2	4	1	1	1	1	4	2	1	1	4	4	5	No, I participated before and answered the next set of questions.	28	Female	Graduate degree (MA/MSc/MPhil/other)	African	6.0	2.0	5.0	1.0	7.0	4.0	6.0	2.0	5.0	1.0	--	COPIED FROM: text id 4299
round-4	sadness	41467	2021/09/20 2:06:26 am EET	84c6189de6e4b28e1f328b1950ab8e88	2	2	1	1	1	2	1	2	5	1	2	5	I felt sadness when I had to drive to the airport and drop off my girlfriend. I knew that I would not see her for a month and when I got back to my apartment I felt even sadder cause it did not feel the same being there without her.	I felt ... when I had to drive to the airport and drop off my girlfriend. I knew that I would not see her for a month and when I got back to my apartment I felt even ... cause it did not feel the same being there without her.	hours	days	5	5	3	4	5	1	5	1	1	4	2	4	1	4	1	3	2	1	2	1	3	5	4	No, I participated before and answered the next set of questions.	22	Male	Undergraduate degree (BA/BSc/other)	North American	5.0	5.0	7.0	3.0	5.0	6.0	6.0	1.0	6.0	2.0	--	COPIED FROM: text id 41231
round-4	sadness	41469	2021/09/20 2:11:37 am EET	69b274a6a80ef9e0ab23c244d1c2c22f	1	3	1	1	1	3	1	1	1	1	1	1	I felt sadness when my favourite tv show got cancelled	I felt ... when my favourite tv show got cancelled	minutes	weeks	2	3	5	1	1	1	3	2	2	1	5	1	1	1	1	5	2	2	3	1	1	3	1	No, I participated before and answered the next set of questions.	22	Female	Undergraduate degree (BA/BSc/other)	Australian/New Zealander	2.0	3.0	5.0	7.0	6.0	7.0	6.0	6.0	3.0	2.0	--	COPIED FROM: text id 41726
round-5	sadness	52139	2021/10/06 1:21:21 pm EET	bf317ff061957293b615bf57c815ce99	1	2	1	1	1	2	1	1	1	1	1	1	My rabbit Sookie died	My rabbit Sookie died	seconds	weeks	5	5	4	3	4	1	5	5	4	1	1	5	1	1	1	5	5	1	3	1	4	5	5	Yes, first time, I will answer the following questions.	37	Male	High school	European	5.0	4.3	2.7	4.3	5.0	5.3	5.0	5.0	4.0	4.3	The event really happened in my life.	AVERAGED: text id 51087, 51118, 52139
round-5	sadness	52140	2021/10/06 1:33:21 pm EET	0a0ff5489ca8718bd56048b8fabd3ea4	2	2	1	1	1	1	1	1	1	1	1	4	My hamster died.	My hamster died.	minutes	days	4	3	3	1	4	2	4	4	5	1	1	4	1	1	1	1	4	4	1	1	2	3	4	No, I participated before and answered the next set of questions.	18	Male	Secondary education	European	5.0	5.0	6.0	5.0	6.0	4.0	6.0	3.0	6.0	2.0	The event really happened in my life.	COPIED FROM: text id 592
